App Name,App Id,Category,Rating,Rating Count,Installs,Minimum Installs,Maximum Installs,Free,Price,Currency,Size,Minimum Android,Developer Id,Developer Website,Developer Email,Released,Last Updated,Content Rating,Privacy Policy,Ad Supported,In App Purchases,Editors Choice,Scraped Time
FRANCIS BACON - LEARNBOX,ec.com.learnbox20,Education,0.0,0,100+,100,174,True,0,USD,11M,4.1 and up,Rutatec,http://www.rutatec.com,jfroldan@rutatec.com,,"May 28, 2019",Everyone,http://rutatec.com/pp1.html,False,False,False,2021-06-16 12:58:47
make your own bracelet,com.makeyourownbracelet.YEREMIA,Art & Design,3.6,5,500+,500,952,True,0,USD,5.5M,2.3 and up,YEREMIA,,st48640@gmail.com,"Aug 23, 2017","Apr 10, 2020",Everyone,,True,False,False,2021-06-16 12:58:48
Stop Terrorist,com.redcrow.StopTerrorist,Puzzle,4.9,28,500+,500,572,True,0,USD,33M,4.1 and up,CROSSIDEN,http://www.crossiden.com,crossiden@gmail.com,"Nov 22, 2016","Jan 03, 2017",Everyone,http://crossiden.com/?page_id=2204,True,False,False,2021-06-16 12:58:48
Omnia Feed,se.precio.news,Productivity,4.0,10,"1,000+",1000,4880,True,0,USD,28M,4.1 and up,Precio Fishbone,http://www.preciofishbone.se,info@preciofishbone.se,"Apr 12, 2017","Jun 01, 2021",Everyone,https://www.preciofishbone.com/privacy-policy-and-cookies/,False,False,False,2021-06-16 12:58:48
TMI Episcopal,com.conduit.app_64a09ea314fd4d438c0bad5d2986561b.app,Education,3.5,8,100+,100,434,True,0,USD,42M,4.2 and up,TMI Episcopal,http://www.tmi-sa.org,webmaster@tmi-sa.org,"Feb 5, 2014","Mar 25, 2021",Everyone,http://app4mobilebiz.wpengine.com/swiftic-mobile-app-end-user-privacy-policy.html,False,False,False,2021-06-16 12:58:48
Cyber PBF Diversión Inmediato 1,com.mbr.funinmediato1pbf,Education,0.0,0,10+,10,22,True,0,USD,25M,4.1 and up,PBF english - español,http://www.pbf.com.br,internet@pbf.com.br,"Feb 21, 2019","Feb 21, 2019",Everyone,http://www.pbf.com.br/privacidade,False,False,False,2021-06-16 12:58:48
Grohe Service - Fieldworker,ampsoftware.grohe,Business,0.0,0,100+,100,245,True,0,USD,20M,5.0 and up,Fieldworker sp. z o.o.,https://fieldworker.pl,kontakt@fieldworker.pl,"Aug 26, 2018","Apr 15, 2021",Everyone,https://app.fieldworker.pl/Files/polityka%20prywatnosci-fieldworker.pdf,False,False,False,2021-06-16 12:58:48
ちくせいごみ分別アプリ,jp.gomisuke.app.Gomisuke0165,Lifestyle,0.0,0,"1,000+",1000,1848,True,0,USD,3.0M,4.0 and up,株式会社G-Place,https://g-place.co.jp/,it-dev@g-place.co.jp,"Jul 30, 2019","Jul 30, 2019",Everyone,https://www.city.chikusei.lg.jp/data/doc/1563948989_doc_361_0.pdf,False,False,False,2021-06-16 12:58:48
Moo & animals - kids game for toddlers from 1 year,pl.metgens.muuAndFriends,Educational,4.1,1727,"1,000,000+",1000000,1071162,True,0,USD,77M,4.1 and up,1G Studio - toddlers and kids games,https://1gstudio.eu/,firstg.studio@gmail.com,"Jul 23, 2017","May 31, 2021",Everyone,http://metgens.pl/privacy-policy.html,True,True,False,2021-06-16 12:58:48
Photo Collage Maker 2020,com.superio.photo.collage,Beauty,0.0,0,500+,500,850,True,0,USD,28M,4.0.3 and up,Superio Studio,,superio.devteam@gmail.com,"Feb 16, 2020","Feb 22, 2020",Everyone,https://sites.google.com/view/superio-photo-collage-maker/,True,False,False,2021-06-16 12:58:48
BIPS Classes,com.orionedutech.bips,Education,0.0,0,10+,10,16,True,0,USD,26M,5.0 and up,Orion SofTech,https://orionedutech.com/,android@orionsoftech.in,"Jul 20, 2020","Jul 31, 2020",Everyone,https://orionedutech.com/privacy_policy.php,False,False,False,2021-06-16 12:58:48
1 Photo Word Apart: collect all the hidden words!,com.generalsoftware.tenwordssyllables,Word,4.6,3214,"100,000+",100000,318320,True,0,USD,37M,4.4 and up,Dmytro Troshchuk,https://goodgamingstudio.com,info@goodgamingstudio.com,"Apr 11, 2017","Nov 01, 2020",Everyone,https://www.iubenda.com/privacy-policy/19058357,True,True,False,2021-06-16 12:58:48
Wheely - Lucky Wheel,com.nicobetger.wheely,Entertainment,4.4,7,100+,100,124,True,0,USD,52M,5.0 and up,Nico Betger,,wheely1@gmx.de,"Mar 11, 2021","Mar 26, 2021",Everyone,https://nogrex.github.io,True,False,False,2021-06-16 12:58:48
Eulenturm Apotheke,mobile.wub.de.EulenturmApotheke,Medical,0.0,0,10+,10,26,True,0,USD,Varies with device,5.0 and up,Raphaela Günther,,appsupport@wortundbildverlag.de,"Jul 14, 2016","Apr 17, 2021",Everyone 10+,https://www.wub-service.de/datenschutz_iavo,False,False,False,2021-06-16 12:58:48
Lantern,in.koresoft.lantern,Tools,0.0,0,"50,000+",50000,73861,True,0,USD,2.2M,4.1 and up,KSDAC L.L.P.,http://www.koresoft.in,info@koresoft.in,"Nov 12, 2017","Nov 12, 2017",Everyone,http://koresoft.in/apps/lantern/privacypolicy,False,False,False,2021-06-16 12:58:48
Poznaj Bory Tucholskie,net.borytucholskie,Travel & Local,4.9,11,"1,000+",1000,1472,True,0,USD,15M,4.1 and up,Mestwin,https://mestwin.net/,contact@mestwin.net,"Nov 3, 2018","Oct 25, 2019",Everyone,https://borytucholskie.net/regulamin/,False,False,False,2021-06-16 12:58:48
Better IPF Score: IPF Points Calculator,com.betteripfscore.app,Health & Fitness,0.0,0,50+,50,76,True,0,USD,2.6M,5.0 and up,Damjan Prvulovic,,damjan.prvulovic@gmail.com,"Jun 13, 2019","Jun 13, 2019",Everyone,,False,False,False,2021-06-16 12:58:48
What Japan - Osaka special,net.capsuleplus.WhatJapanOsaka,Casual,3.8,60,"10,000+",10000,14258,True,0,USD,17M,4.0 and up,（株）面白革命capsule+,http://capsuleplus.net,capsuleplus@capsuleplus.net,"Mar 13, 2017","Sep 18, 2018",Everyone 10+,http://capsuleplus.net/privacy/,True,False,False,2021-06-16 12:58:48
Cadena de Metas,com.habitualmente.cadenademetas.android,Productivity,3.1,337,"10,000+",10000,31043,True,0,USD,10M,4.1 and up,Habitualmente,https://habitualmente.com,soporte@habitualmente.com,"May 16, 2018","May 31, 2018",Everyone,https://habitualmente.com/politica-de-privacidad/,False,False,False,2021-06-16 12:58:48
৯ম-১০ম শ্রেণীর সকল বই - Class 9-10 All Books 2021,com.classnotebd.sscchemistrynotebangla,Education,3.9,54,"10,000+",10000,13608,True,0,USD,8.9M,4.4 and up,Class Notes BD,https://app-txt-ads.blogspot.com/,masudra990@gmail.com,"May 23, 2019","Apr 21, 2021",Everyone,https://mairarayan24.blogspot.com/2019/05/ssc-chemistry-notes-privacy-policy.html,True,False,False,2021-06-16 12:58:48
Lightsnap - Disposable Camera,com.dispo.android,Photography,2.9,47,"10,000+",10000,10543,True,0,USD,27M,5.0 and up,LightSnap Inc.,http://lightsnap.app,contact@lightsnap.app,"Dec 16, 2019","Jun 14, 2021",Teen,https://lightsnap.web.app/privacy-policy,False,False,False,2021-06-16 12:58:48
Open Letters Review,com.amichai.olr,Books & Reference,0.0,0,100+,100,136,True,0,USD,5.3M,5.0 and up,Amichai Levy,https://openlettersreview.com/,amichaimlevy@gmail.com,"Apr 22, 2020","Apr 17, 2021",Everyone,https://openlettersreview.com/olr-site-policies,False,False,False,2021-06-16 12:58:48
치킨 디너 - 배틀그라운드의 모든 것,xyz.izen1231.battleground,Entertainment,3.6,31,"5,000+",5000,5719,True,0,USD,6.8M,5.1 and up,pongponglab,https://izen1231.github.io,izen1231@gmail.com,"May 22, 2018","May 14, 2020",Everyone,https://izen1231.github.io/Privacy-Policy/,True,False,False,2021-06-16 12:58:48
Adams Bank & Trust Business,com.adamsbank.biz,Finance,0.0,0,100+,100,118,True,0,USD,8.0M,7.0 and up,Adams Bank & Trust App Development,http://www.abtbank.com,info@abtbank.com,"Sep 13, 2017","Dec 02, 2020",Everyone,https://secure.abtbank.com/disclose/privacy.pdf,False,False,False,2021-06-16 12:58:48
Automate storage permissions,com.llamalab.automate.ext.storage,Productivity,4.1,418,"100,000+",100000,189217,True,0,USD,16k,4.0 and up,LlamaLab,https://llamalab.com/automate,info@llamalab.com,"Sep 5, 2014","Sep 06, 2014",Everyone,https://llamalab.com/automate/doc/privacy.html,False,False,False,2021-06-16 12:58:48
Bunny Dash - New Carton Games Fun Run Adventure,com.LightenStudio.Bunnydashtune,Arcade,0.0,0,100+,100,400,True,0,USD,18M,4.4 and up,Lighten Studio,https://newgamecamp.blogspot.com/ads.txt,techstop00@gmail.com,"Feb 15, 2021","May 15, 2021",Everyone,,True,False,False,2021-06-16 12:58:48
Home Automation,io.ionichome.homeAutomate,House & Home,0.0,0,10+,10,12,True,0,USD,25M,4.1 and up,Gary Global Solutions,https://www.garyglobalsolutions.com/,info@garyglobalsolutions.com,"Mar 15, 2021","Mar 15, 2021",Everyone,https://www.garyglobalsolutions.com/privacy-policies.php,False,False,False,2021-06-16 12:58:49
Dirty Dozen Clean Fifteen,dirtydozen.food.indio.com.dirtydozen,Lifestyle,0.0,0,"1,000+",1000,1310,True,0,USD,1.5M,4.0 and up,indio,,indioapps@gmail.com,"Aug 22, 2016","Sep 13, 2016",Everyone,,False,False,False,2021-06-16 12:58:49
House Plan Design,wallpaper.house.plan,House & Home,3.0,15,"1,000+",1000,3201,True,0,USD,5.2M,4.0 and up,genius bee,,geniusbeeapp@gmail.com,"Dec 18, 2017","Aug 28, 2018",Everyone,https://geniusbeeapp.blogspot.in/,True,False,False,2021-06-16 12:58:49
XCarrierVisibility(QA),com.imaylamatqastore,Productivity,0.0,0,5+,5,9,True,0,USD,7.9M,3.0 and up,IMAYL INC,https://imayl.com,support@imayl.com,"Sep 28, 2016","Sep 30, 2016",Everyone,https://stage.imayl.com/privacy.html,False,False,False,2021-06-16 12:58:49
ODISHA RESULT APP 2021,com.odisha.result.app.bse,Education,0.0,0,10+,10,22,True,0,USD,22M,5.0 and up,Results Media,https://resultsmedia31.blogspot.com,resultsmedia31@gmail.com,"Apr 3, 2021","Apr 03, 2021",Everyone,,True,False,False,2021-06-16 12:58:49
Earth Moon Space HD Wallpaper,com.luckybabydesign.tartmoospace,Personalization,0.0,0,1+,1,3,True,0,USD,15M,4.4 and up,Lucky Baby Design,https://lucky-baby-design.web.app,firsnaid937@gmail.com,"Nov 1, 2019","Oct 12, 2020",Teen,https://docs.google.com/document/d/1inoiEpWoxccg4hEGYiro9_RHbuhMbmln9UFHETKUwPQ/edit?usp=sharing,True,False,False,2021-06-16 12:58:49
remote switch,appinventor.ai_amibanglisontan.REMOTE_SWITCH,Business,2.9,91,"10,000+",10000,35079,True,0,USD,3.1M,1.6 and up,REMOTE_SWITCH,http://www.smartelectronicslab.com,nazmul_milon@yahoo.com,"Oct 2, 2016","Oct 02, 2016",Everyone,,False,False,False,2021-06-16 12:58:49
iBody,net.ays.PROD552728,Health & Fitness,0.0,0,100+,100,163,True,0,USD,8.2M,4.4 and up,Heise Media Service,http://www.heise-regioconcept.de,apps-hms@heise.de,"Apr 7, 2016","Jan 11, 2018",Everyone,http://ibody.heise-apps.de/#legal,False,False,False,2021-06-16 12:58:49
フリマカメラ,jp.quq.fleama,Photography,0.0,0,500+,500,800,True,0,USD,3.7M,7.0 and up,quqapps,http://apps.quq.jp/,hello@quq.jp,"Mar 24, 2020","Mar 27, 2020",Everyone,http://apps.quq.jp/privacy_policy.html,True,False,False,2021-06-16 12:58:49
Dinosaur Run – Race Master,com.kauf.dinosaurrun,Casual,4.0,433,"500,000+",500000,650622,True,0,USD,42M,4.0 and up,Kaufcom Games Apps Widgets,http://www.kauf.com/play,info@kauf.com,"Oct 15, 2012","Nov 16, 2017",Everyone,http://www.kauf.com/cgi-bin/privacy_policy.pl,True,False,False,2021-06-16 12:58:49
РАССКАЗЫ ПРО МАЛЬЧИКА ИЛЮШУ,com.easybooks.ilya.AOWCNCLCAMEOOFNOV,Books & Reference,0.0,0,10+,10,33,True,0,USD,2.3M,2.3 and up,EasyBooks,,balashov.arseniy@gmail.com,"Oct 19, 2016","Feb 08, 2017",Everyone,,True,False,False,2021-06-16 12:58:49
Scorewala - Cricket Match & Tournament Scoring App,com.scorewala.scorewala,Sports,4.0,53,"10,000+",10000,26384,True,0,USD,58M,4.4 and up,Pysix,https://www.scorewala.com/,team@scorewala.com,"Aug 27, 2019","Mar 25, 2021",Everyone,https://www.scorewala.com/home/privacy,True,True,False,2021-06-16 12:58:49
2048 Cross&Merge-2019,com.PIGames.Cross2048,Puzzle,0.0,0,"1,000+",1000,1760,True,0,USD,35M,4.1 and up,PIGames,https://pigamestudio.blogspot.com/,PassiveIncomeStudio@gmail.com,"Mar 1, 2019","May 29, 2019",Everyone,https://docs.google.com/document/d/1Yff8S2RZiBVwrxJDT3AAFrvI7tcORoSEW8HYYpwxoXc,True,False,False,2021-06-16 12:58:49
Easy Doji - Japanese Candlestick Trading,com.easy.doji,Finance,4.0,92,"10,000+",10000,26985,True,0,USD,21M,6.0 and up,EasyIndicators,http://www.easyindicators.com,support@easyindicators.com,"Jan 23, 2017","Mar 11, 2021",Everyone,http://easyindicators.com/privacy.html,True,True,False,2021-06-16 12:58:49
綾,jp.ac.kobedenshi.gamesoft.k_fujimoto15,Casual,0.0,0,50+,50,71,True,0,USD,10M,2.2 and up,Kobedenshi Gamesoft,http://www.kobedenshi.ac.jp/blog/gamesoft/,gow@kobedenshi.ac.jp,"Jul 28, 2015","Jul 28, 2015",Everyone,,False,False,False,2021-06-16 12:58:49
Radios India - Online FM Radio HD,fm.radios.india,Music & Audio,4.0,740,"100,000+",100000,195366,True,0,USD,4.1M,4.1 and up,Radios India,https://radiosindia.net/app-ads.txt,radiosmalaysia@gmail.com,"Jun 1, 2018","Jun 16, 2019",Everyone,https://radiosindia.net/privacypolicy.html,True,False,False,2021-06-16 12:58:49
تغاني,com.ramzzan.nicemood,Shopping,0.0,0,100+,100,210,True,0,USD,1.8M,4.1 and up,Ramzzan,http://taghani.com/,waleed.wit@gmail.com,"Aug 26, 2019","Mar 06, 2020",Everyone,,False,False,False,2021-06-16 12:58:49
DiY IE Library,ie.edu.library,Education,4.8,8,"1,000+",1000,1539,True,0,USD,4.3M,7.0 and up,IE Business School,http://library.ie.edu/home,biblioteca@ie.edu,"May 11, 2016","Nov 22, 2019",Everyone,https://www.ie.edu/privacy-policy/,False,False,False,2021-06-16 12:58:49
"ToDo Highlighter | to do, memo, schedule, tasks",com.onnz.app.android.highlighttodo,Productivity,4.3,85,"5,000+",5000,7468,True,0,USD,3.9M,5.0 and up,onnz,https://onnzapp.blogspot.com/,onnz.app@gmail.com,"Jul 31, 2020","Jun 09, 2021",Everyone,https://blog.naver.com/yoonm___m/222047859000,True,False,False,2021-06-16 12:58:49
KONE DX Experience Application,com.konedx.fr,Tools,0.0,0,100+,100,187,True,0,USD,56M,5.0 and up,KONE Oyj,,aleksi.marjamaki@kone.com,,"May 07, 2021",Everyone,,False,False,False,2021-06-16 12:58:50
K.C. Sankaralinga Nadar Hr Sec School Parents App,com.kcsnhss,Education,0.0,0,10+,10,31,True,0,USD,4.2M,4.2 and up,HiFi Edu,,mhifiedu@gmail.com,"Nov 6, 2019","Nov 06, 2019",Everyone,http://mobileapi.hifiedu.net/privacy_policy.html,False,False,False,2021-06-16 12:58:50
Tuk Tuk Auto Rickshaw Driving,com.zingminegamecraftgame.tuktukrikshaw,Simulation,3.9,8095,"1,000,000+",1000000,1299098,True,0,USD,55M,4.0 and up,Zing Mine Games Production,http://tribechsol.com/,zinggamezz@gmail.com,"Apr 29, 2016","Mar 08, 2018",Everyone,http://tribechsol.com/privacy.html,True,False,False,2021-06-16 12:58:50
Masteran Pentet,com.masteranburung.kicaupentetcendet,Music & Audio,3.6,5,"1,000+",1000,1265,True,0,USD,22M,4.0 and up,Afnan Dev,,afnanpurnama11@gmail.com,"Jul 6, 2017","Jul 06, 2017",Everyone,https://docs.google.com/document/d/14nZdHFwrQ3Mi6_r329P_kOFljvzerZ7Hm43tCjRX5bQ/edit?usp=sharing,True,False,False,2021-06-16 12:58:50
SnacksDrum-Restaurant,com.snacksdrumrestaurnt.restaurant,Business,0.0,0,1+,1,2,True,0,USD,14M,4.4 and up,Futurengage,https://www.futurengage.com/,info@futurengage.com,"Apr 23, 2019","Apr 23, 2019",Everyone,https://www.futurengage.com/,False,False,False,2021-06-16 12:58:50
Easter Ideas,com.rosemary.EasterIdeas,Events,0.0,0,10+,10,21,True,0,USD,15M,4.1 and up,rosemary,,bymary492@gmail.com,"Sep 23, 2020","Sep 23, 2020",Everyone,http://rosemarymiss.blogspot.com.tr/2017/02/normal-0-21-false-false-false-tr-x-none.html,True,False,False,2021-06-16 12:58:50
플레이골프(Play Golf) - 최초의 골프 커뮤니티,tv.pandora.playgolf,Sports,5.0,5,50+,50,85,True,0,USD,66M,5.0 and up,PANDORA.TV,http://www.pandora.tv/,peter.kim@pandora.tv,,"Oct 27, 2020",Teen,https://img.playg.io/app/license/pipolicy.html,False,False,False,2021-06-16 12:58:50
Pink Skull Keyboard 💀 Glitter Skulls Punk Themes,skulls.crossbones.pink.glitter.sparkling.shine.keyboard.theme.free.kbd,Personalization,0.0,0,100+,100,329,True,0,USD,29M,4.4W and up,Smart Emoji Keyboard Themes,https://customizemyandroid.com/,smartemojikeyboardthemes@google.com,"Sep 23, 2018","Jun 07, 2021",Everyone,https://firebasestorage.googleapis.com/v0/b/tornado-65e89.appspot.com/o/policy.html?alt=media&token=3f5a1bb8-39cf-43ad-bf0a-42a876ae9ab6.,True,False,False,2021-06-16 12:58:50
Radio Nigeria FM,com.coworker.radio.nigeria,Music & Audio,0.0,0,100+,100,172,True,0,USD,4.3M,4.0.3 and up,coworker,,coworker239@gmail.com,"Apr 30, 2017","Jun 04, 2019",Everyone,http://coworker-apps.com/r%C3%A8gles%20confidentialit%C3%A9.pdf,True,False,False,2021-06-16 12:58:50
سامي يوسف بدون انترنت,net.haz.apps.k5,Music & Audio,4.6,147,"10,000+",10000,48359,True,0,USD,45M,4.1 and up,hazem.apps,,haz.media.apps@gmail.com,"Oct 30, 2016","Sep 21, 2019",Everyone,https://www.facebook.com/HazApps-1213152038806134/,True,False,False,2021-06-16 12:58:50
জমির পরিমাপ ও আইন,com.appybuilder.bdtutorialbangla.jomirporimap,Education,0.0,0,100+,100,337,True,0,USD,5.5M,4.0 and up,RS Net,http://shohagdp.wordpress.com,rsnet9451@gmail.com,"Apr 5, 2019","Jun 12, 2019",Everyone,https://smartappsbtb.blogspot.com/2019/04/blog-post.html,True,False,False,2021-06-16 12:58:50
English Quiz kids,com.norisofts.learnenglish,Educational,4.1,192,"50,000+",50000,85490,True,0,USD,29M,4.0 and up,NoriSofts,https://www.facebook.com/EnglishQuizKids/,ihsanali23593@gmail.com,"Oct 8, 2016","Jan 05, 2019",Everyone,https://docs.google.com/document/d/1Fx4tXyLWDeAGUf2U_P91eI9yTWLvxgsq8IH-iua2bxU/edit?usp=sharing,True,False,False,2021-06-16 12:58:50
खून की कमी दूर करने के उपाय,com.translator_apps.khun_ki_kami_dur_ukpay,Entertainment,0.0,0,"1,000+",1000,1094,True,0,USD,6.7M,4.0.3 and up,TransalationApps,,translationapps19@gmail.com,"Apr 19, 2018","Jan 30, 2020",Everyone,https://docs.google.com/document/d/1g0Rap5vRpVLBH1ag6lIJRpEpDuENIYKnl4Vfy2WljcE/edit?usp=sharing,True,False,False,2021-06-16 12:58:50
Rock Paper Scissors,com.ibaa.rockpaperscissors,Casual,5.0,9,100+,100,336,True,0,USD,2.0M,5.0 and up,Bekheddouma Ilyas,https://www.facebook.com/ilyes.ibaa,ilyasbekheddouma1@gmail.com,"Jul 31, 2019","Jul 31, 2019",Everyone,,False,False,False,2021-06-16 12:58:50
BIHAR BOARD 12TH OBJECTIVE QUESTION 2021 NOTES,com.biharboard12th.objective,Education,3.3,27,"10,000+",10000,10585,True,0,USD,10M,4.4 and up,Puja Kumari,,pk5298272@gmail.com,"Jun 18, 2020","Jun 30, 2020",Everyone,,True,False,False,2021-06-16 12:58:50
Elit Sports Club,se.brpsystems.elit,Health & Fitness,0.0,0,500+,500,655,True,0,USD,1.4M,4.4 and up,Elit Sports Club,http://elitsportsclub.se/centers/skarpnack,skarpnack@elitsportsclub.se,"Jun 26, 2017","Oct 22, 2019",Everyone,https://dok.brpsystems.se/confluence/x/rIAKB,False,False,False,2021-06-16 12:58:50
TeNOTE,cz.lanex.tenote,Tools,1.8,10,500+,500,665,True,0,USD,9.0M,4.4 and up,LANEX a.s.,http://www.mytendon.com/,tenote.lanex@google.com,"May 29, 2016","Oct 15, 2018",Everyone,,False,False,False,2021-06-16 12:58:50
Radio Online Salvador Bahia,com.radioonlinesalvadorbahia.brasilfm,Music & Audio,0.0,0,10+,10,12,True,0,USD,5.6M,4.4 and up,henvel,https://henvelapps87.blogspot.com,henryjvf@gmail.com,"Sep 29, 2019","Sep 29, 2019",Teen,https://www.facebook.com/notes/henvel-apps/privacy-policy-for-mobile-applications/307748566516458/,True,False,False,2021-06-16 12:58:50
Pocket Talkbox (Free),com.Bright_Blue_LED.PocketTalkbox,Music & Audio,3.4,644,"100,000+",100000,159896,True,0,USD,7.2M,4.1 and up,Vito Biliti,http://vbiliti.com/pockettalkbox/,vbtalkbox@gmail.com,"Jun 2, 2013","Aug 14, 2020",Everyone,https://pockettalkboxprivacypolicy.tumblr.com/,False,False,False,2021-06-16 12:58:50
EZ Scan® 2,com.fitnessfinders.ezscan,Health & Fitness,3.5,11,"1,000+",1000,4591,True,0,USD,7.6M,4.1 and up,"Fitness Finders, Inc",http://www.fitnessfinders.net,info@fitnessfinders.net,"Jul 29, 2017","Jan 23, 2019",Everyone,http://www.fitnessfinders.net/terms_privacy.asp,False,False,False,2021-06-16 12:58:50
Loggia,com.mctdev.loggia,Communication,4.7,28,"1,000+",1000,1913,True,0,USD,44M,4.0 and up,mctdev di Teleman Marius Constantin,http://www.mctdev.com,info@mctdev.com,"Dec 12, 2014","Nov 04, 2016",Everyone,,False,False,False,2021-06-16 12:58:50
MyForest.io,io.myforest,Productivity,0.0,0,1+,1,2,True,0,USD,8.5M,4.1 and up,Manuel Mühlemann,http://myforest.io,info@myforest.io,"Feb 16, 2021","Feb 16, 2021",Everyone,https://myforest.io/thelist/privacy_policy.html,False,False,False,2021-06-16 12:58:50
buyXpress,com.BuyXpress.android,Shopping,0.0,0,5+,5,8,True,0,USD,11M,6.0 and up,BXP SOLUTIONS,,support@buyxpress.com,"Mar 15, 2021","Mar 15, 2021",Everyone,,False,False,False,2021-06-16 12:58:51
Sikkim Express,sikkimexpress.com.sikkimexpressmobileapp,News & Magazines,0.0,0,"1,000+",1000,1871,True,0,USD,2.7M,4.4 and up,SIKKIM EXPRESS,http://sikkimexpress.com,appssibingroup@gmail.com,"Aug 5, 2019","Dec 24, 2019",Everyone,,False,False,False,2021-06-16 12:58:51
BHIWANI M-Banking,com.bksys.biwani,Finance,3.4,42,"1,000+",1000,3078,True,0,USD,6.9M,4.0.3 and up,Bhiwani Co-Op Bank Ltd,http://www.ccbbhiwani.in/,mBanking@harcobank.org.in,"Jun 4, 2019","Dec 23, 2020",Everyone,http://harcobank.org.in/privacy_policy.php,False,False,False,2021-06-16 12:58:51
Horus Publish,com.horuspublish.www,Shopping,0.0,0,5+,5,7,True,0,USD,7.1M,5.1 and up,Horus publish,https://horuspublish.com/,horus.publish3030@gmail.com,"Mar 17, 2021","Mar 17, 2021",Everyone,,False,False,False,2021-06-16 12:58:51
Breakawayi,net.breakawayi.breakawayi,Travel & Local,0.0,0,5+,5,5,True,0,USD,2.5M,6.0 and up,Breakawayi Technologies Pvt. Ltd.,http://www.breakawayi.com,imgauravj@gmail.com,"Sep 19, 2019","Feb 19, 2020",Teen,,True,False,False,2021-06-16 12:58:51
