App Id,Category,Result,Error Message,Version Code
com.carwale,AUTO_AND_VEHICLES,False,%s download unavailable for the given sdk_version: %s,
com.truecar.mobile.android.consumer,AUTO_AND_VEHICLES,False,%s does not exist for the given sdk_version: %s,
com.driveus.dmvapp,AUTO_AND_VEHICLES,True,,6
com.pakwheels,AUTO_AND_VEHICLES,False,%s does not exist for the given sdk_version: %s,
com.autozone.mobile,AUTO_AND_VEHICLES,False,%s does not exist for the given sdk_version: %s,
com.canva.editor,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.sec.penup,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.madcat.easyposer,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.axis.drawingdesk.v3,ART_AND_DESIGN,False,,
com.doodle.master.draw.glow.art,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.ng_labs.paint,ART_AND_DESIGN,True,,4
com.kidspaint.kaushalmehra.drawingfun,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.CalligraphyLettering.kamiati,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.sonymobile.xperiaweather,WEATHER,False,,
com.graph.weather.forecast.channel,WEATHER,False,%s does not exist for the given sdk_version: %s,
com.transsion.weathers,WEATHER,False,,
com.tct.weather,WEATHER,False,%s download unavailable for the given sdk_version: %s,
com.live.wea.widget.channel,WEATHER,False,%s does not exist for the given sdk_version: %s,
com.chanel.weather.forecast.accu,WEATHER,False,%s does not exist for the given sdk_version: %s,
com.weather.forecast.weatherchannel,WEATHER,True,,45
weather.forecast.storm.radar,WEATHER,False,%s does not exist for the given sdk_version: %s,
weather.forecast.alert.storm.radar,WEATHER,True,,15
com.weatherteam.rainy.forecast.radar.widgets,WEATHER,False,%s does not exist for the given sdk_version: %s,
com.channel.weather.forecast,WEATHER,True,,18
com.tohsoft.weather.radar.widget,WEATHER,False,'Item not found.',
com.dailyforecast.weather,WEATHER,False,%s does not exist for the given sdk_version: %s,
com.nice.accurate.weather,WEATHER,False,%s does not exist for the given sdk_version: %s,
tools.weather.forecast,WEATHER,False,%s does not exist for the given sdk_version: %s,
com.droidteam.weather,WEATHER,True,,85
com.naver.linewebtoon,COMICS,False,%s does not exist for the given sdk_version: %s,
com.iconology.comics,COMICS,False,%s does not exist for the given sdk_version: %s,
com.marvel.comics,COMICS,False,%s does not exist for the given sdk_version: %s,
com.appmag.endless.temple.princessfinaljungleozrunfrozen,COMICS,False,%s does not exist for the given sdk_version: %s,
com.webcomics.manga,COMICS,False,%s does not exist for the given sdk_version: %s,
com.pratilipi.comics,COMICS,False,%s does not exist for the given sdk_version: %s,
com.samsung.knox.securefolder,BUSINESS,False,,
flipboard.boxer.app,NEWS_AND_MAGAZINES,False,%s download unavailable for the given sdk_version: %s,
com.kiloo.subwaysurf,GAME_ARCADE,False,%s download unavailable for the given sdk_version: %s,
com.sec.android.app.music,MUSIC_AND_AUDIO,False,,
com.miniclip.eightballpool,SPORTS,False,%s download unavailable for the given sdk_version: %s,
com.imangi.templerun,GAME_ARCADE,False,%s download unavailable for the given sdk_version: %s,
com.halfbrick.fruitninjafree,GAME_ARCADE,False,%s download unavailable for the given sdk_version: %s,
com.outfit7.mytalkingtomfree,GAME_CASUAL,False,%s download unavailable for the given sdk_version: %s,
me.pou.app,GAME_CASUAL,False,%s download unavailable for the given sdk_version: %s,
com.outfit7.mytalkingangelafree,GAME_CASUAL,False,%s download unavailable for the given sdk_version: %s,
com.supercell.clashofclans,GAME_STRATEGY,False,%s download unavailable for the given sdk_version: %s,
com.imangi.templerun2,GAME_ACTION,False,%s download unavailable for the given sdk_version: %s,
com.fungames.sniper3d,GAME_ACTION,False,%s download unavailable for the given sdk_version: %s,
com.ludo.king,GAME_BOARD,False,%s download unavailable for the given sdk_version: %s,
video.like,VIDEO_PLAYERS,False,%s download unavailable for the given sdk_version: %s,
com.dywx.larkplayer,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
br.com.rodrigokolb.realdrum,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
com.afmobi.boomplayer,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
com.fundevs.app.mediaconverter,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
com.gaana,MUSIC_AND_AUDIO,False,'Item not found.',
com.atomic.apps.ringtone.cutter,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
com.agminstruments.drumpadmachine,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
com.smule.singandroid,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
media.music.musicplayer,MUSIC_AND_AUDIO,False,%s download unavailable for the given sdk_version: %s,
com.springwalk.mediaconverter,MUSIC_AND_AUDIO,False,%s does not exist for the given sdk_version: %s,
com.sofeh.android.musicstudio3,MUSIC_AND_AUDIO,False,%s does not exist for the given sdk_version: %s,
com.gamestar.perfectpiano,MUSIC_AND_AUDIO,False,'Item not found.',
com.sonyericsson.music,MUSIC_AND_AUDIO,False,,
com.miniclip.footballstrike,SPORTS,True,,19
com.forthblue.pool,SPORTS,False,%s does not exist for the given sdk_version: %s,
com.firsttouchgames.dls3,SPORTS,False,%s download unavailable for the given sdk_version: %s,
com.firsttouchgames.story,SPORTS,False,%s download unavailable for the given sdk_version: %s,
jp.konami.pesam,SPORTS,False,%s does not exist for the given sdk_version: %s,
com.billiards.city.pool.nation.club,SPORTS,False,%s does not exist for the given sdk_version: %s,
com.touchtao.soccerkinggoogle,SPORTS,False,%s does not exist for the given sdk_version: %s,
eu.nordeus.topeleven.android,SPORTS,False,%s download unavailable for the given sdk_version: %s,
com.ea.gp.fifamobile,SPORTS,False,%s download unavailable for the given sdk_version: %s,
com.cricbuzz.android,SPORTS,False,%s does not exist for the given sdk_version: %s,
com.popularapp.periodcalendar,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.huawei.health,HEALTH_AND_FITNESS,False,%s does not exist for the given sdk_version: %s,
com.grabtaxi.passenger,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.olacabs.customer,MAPS_AND_NAVIGATION,False,%s does not exist for the given sdk_version: %s,
com.baviux.voicechanger,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.outfit7.talkingangelafree,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.tubemote.app,ENTERTAINMENT,True,,12
com.amazon.avod.thirdpartyclient,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.digidust.elokence.akinator.freemium,ENTERTAINMENT,True,,111
com.outfit7.tomslovelettersfree,ENTERTAINMENT,False,%s download unavailable for the given sdk_version: %s,
com.scee.psxandroid,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.jio.jioplay.tv,ENTERTAINMENT,False,%s download unavailable for the given sdk_version: %s,
com.outfit7.talkinggingerfree,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.outfit7.talkingpierrefree,ENTERTAINMENT,False,%s does not exist for the given sdk_version: %s,
com.sweetfuirt.candy,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.bitmango.rolltheballunrollme,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.king.candycrushjellysaga,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.disney.wheresmywater2_goo,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.bigduckgames.flow,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.zeptolab.ctr.ads,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.playrix.fishdomdd.gplay,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.differencetenderwhite.skirt,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.europosit.pixelcoloring,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.shootbubble.bubbledexlue,GAME_PUZZLE,False,%s does not exist for the given sdk_version: %s,
com.whereismytrain.android,TRAVEL_AND_LOCAL,False,%s download unavailable for the given sdk_version: %s,
com.mobisystems.office,BUSINESS,False,%s does not exist for the given sdk_version: %s,
com.commsource.beautyplus,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.motorola.photoeditor,PHOTOGRAPHY,False,,
com.ufotosoft.justshot,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.vsco.cam,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.jb.zcamera,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.camerasideas.instashot,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.cam001.selfie,PHOTOGRAPHY,False,%s does not exist for the given sdk_version: %s,
com.venticake.retrica,PHOTOGRAPHY,False,%s download unavailable for the given sdk_version: %s,
com.halfbrick.jetpackjoyride,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.rovio.angrybirdsseasons,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.game.SkaterBoy,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.rovio.angrybirdsspace.ads,GAME_ARCADE,False,%s download unavailable for the given sdk_version: %s,
com.sega.sonicdash,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.nordcurrent.canteenhd,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.mediocre.smashhit,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.FDGEntertainment.redball4.gp,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
net.apex_designs.payback2,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
at.ner.lepsWorld2,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.rioo.runnersubway,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.bestcoolfungames.antsmasher,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.alien.shooter.galaxy.attack,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.dvloper.granny,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
at.nerbrothers.SuperJump,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.namcobandaigames.pacmantournaments,GAME_ARCADE,False,%s download unavailable for the given sdk_version: %s,
com.robtopx.geometryjumplite,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.natenai.glowhockey,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.biglime.cookingmadness,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.fungames.blockcraft,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
net.mobigame.zombietsunami,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.nekki.vector,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
com.ubisoft.hungrysharkworld,GAME_ARCADE,False,'Error retrieving information from server. DF-DFERH-01',
com.rovio.angrybirds,GAME_ARCADE,False,%s does not exist for the given sdk_version: %s,
ru.sberbankmobile,FINANCE,False,%s does not exist for the given sdk_version: %s,
com.tocaboca.tocakitchen2,GAME_EDUCATIONAL,False,%s does not exist for the given sdk_version: %s,
com.edujoy.masha.games,GAME_EDUCATIONAL,True,,46
com.sinyee.babybus.shopping,GAME_EDUCATIONAL,False,%s does not exist for the given sdk_version: %s,
bubbleshooter.orig,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.supercell.hayday,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
bubble.shooter.shooting.shoot.game,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.playrix.gardenscapes,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.playrix.homescapes,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.rovio.baba,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
air.au.com.metro.DumbWaysToDie2,GAME_CASUAL,False,%s download unavailable for the given sdk_version: %s,
bubble.shoot.bubbles.game.saga.world,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.playrix.township,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.budgestudios.HelloKittyNailSalon,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.midasplayer.apps.bubblewitchsaga2,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.king.farmheroessaga,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.outfit7.talkingtom,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.gameloft.android.ANMP.GloftDMHM,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.king.petrescuesaga,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
com.outfit7.mytalkinghank,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
game.bubble.shooter.dragon.pop,GAME_CASUAL,False,%s does not exist for the given sdk_version: %s,
net.wargaming.wot.blitz,GAME_STRATEGY,False,%s does not exist for the given sdk_version: %s,
com.igg.castleclash,GAME_STRATEGY,False,%s does not exist for the given sdk_version: %s,
com.ea.game.pvzfree_row,GAME_STRATEGY,False,%s does not exist for the given sdk_version: %s,
com.igg.android.lordsmobile,GAME_STRATEGY,False,%s does not exist for the given sdk_version: %s,
com.maxgames.stickwarlegacy,GAME_STRATEGY,False,%s does not exist for the given sdk_version: %s,
com.supercell.clashroyale,GAME_STRATEGY,False,%s does not exist for the given sdk_version: %s,
jp.ne.ibis.ibispaintx.app,ART_AND_DESIGN,False,%s does not exist for the given sdk_version: %s,
com.lazada.android,SHOPPING,False,%s does not exist for the given sdk_version: %s,
com.mercadolibre,SHOPPING,False,%s does not exist for the given sdk_version: %s,
club.fromfactory,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.shopee.id,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.zzkko,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.schibsted.bomnegocio.androidApp,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.groupon,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.snapdeal.main,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.abtnprojects.ambatana,SHOPPING,False,%s download unavailable for the given sdk_version: %s,
com.flipkart.android,SHOPPING,False,%s does not exist for the given sdk_version: %s,
com.mgc.RopeHero.ViceTown,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
com.fungames.battletanksbeta,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
com.yodo1.crossyroad,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
fi.twomenandadog.zombiecatchers,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
com.mobile.legends,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
org.ppsspp.ppsspp,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
com.glu.deerhunt2,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
com.vng.g6.a.zombie,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
com.gta.real.gangster.crime,GAME_ACTION,False,%s does not exist for the given sdk_version: %s,
